,Decision_0,Decision_1,Hand_0,Hand_1,Hand_2,Pull_0,Pull_1,solver_ev_0,solver_ev_1,solver_ev_2,solver_ev_3,solver_ev_4,solver_ev_5,solver_ev_6,solver_ev_7,solver_ev_8,solver_ev_9,solver_ev_avg,ResolvedDecision_0,ResolvedDecision_ev_0,ResolvedDecision_1,ResolvedDecision_ev_1
939,3d bot 3h bot,Qd bot Qs bot,KdKhAh-AdAc-,KdKhAh-AdAc-3d3h,KdKhAh-AdAc-3d3hQdQs,3d 3h 5h ,8d Qd Qs ,29.0,29.0,29.0,29.0,29.0,23.0,23.0,23.0,29.0,23.0,26.0,3d bot 3h bot,0.0,Qd bot Qs bot,0.0
940,Td bot Ts bot,Qc bot 7h mid,KdKhAh-AdAc-,KdKhAh-AdAc-TdTs,KdKhAh-AdAc7h-TdTsQc,Td 4c Ts ,2d Qc 7h ,29.0,0.0,23.0,23.0,23.0,23.0,0.0,23.0,0.0,23.0,16.0,Td bot Ts bot,0.0,2d bot 7h mid,0.17900000000000205
941,2d bot 7s mid,8d bot 8h bot,KdKhAh-AdAc-,KdKhAh-AdAc7s-2d,KdKhAh-AdAc7s-2d8d8h,2d 3h 7s ,8d Qd 8h ,23.0,23.0,0.0,23.0,31.0,23.0,23.0,23.0,0.0,23.0,19.0,2d bot 3h bot,1.479333333333333,8d bot 8h bot,0.0
942,Qh bot Qs bot,9d bot 9h bot,KdKhAh-AdAc-,KdKhAh-AdAc-QhQs,KdKhAh-AdAc-QhQs9d9h,Qh 5s Qs ,9d Jd 9h ,23.0,23.0,23.0,23.0,29.0,23.0,23.0,29.0,23.0,29.0,24.0,Qh bot Qs bot,0.0,9d bot 9h bot,0.0
943,4d bot 4s bot,6d mid 3h bot,KdKhAh-AdAc-,KdKhAh-AdAc-4d4s,KdKhAh-AdAc6d-4d4s3h,4d 9h 4s ,6d 3h 9s ,23.0,23.0,23.0,0.0,0.0,0.0,23.0,23.0,23.0,0.0,13.0,4d bot 4s bot,0.0,6d mid 9s bot,0.2840000000000025
944,3d bot Jd bot,Qd bot 6h mid,KdKhAh-AdAc-,KdKhAh-AdAc-3dJd,KdKhAh-AdAc6h-3dJdQd,3d Jd 2c ,Qd 5c 6h ,0.0,27.0,23.0,0.0,23.0,0.0,23.0,0.0,0.0,27.0,12.0,3d bot Jd bot,0.0,Qd bot 6h mid,0.0
945,6c mid Qs bot,7d mid 4c bot,KdKhAh-AdAc-,KdKhAh-AdAc6c-Qs,KdKhAh-AdAc6c7d-Qs4c,2d 6c Qs ,7d 4c Ks ,23.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,23.0,0.0,9.0,2d bot 6c bot,1.2220000000000013,7d bot 4c bot,0.9130000000000003
946,8d bot 8c bot,7h mid Th bot,KdKhAh-AdAc-,KdKhAh-AdAc-8d8c,KdKhAh-AdAc7h-8d8cTh,8d 8c Kc ,7h Th 4s ,23.0,29.0,23.0,23.0,23.0,23.0,0.0,29.0,0.0,23.0,19.0,8d bot 8c bot,0.0,7h mid 4s bot,0.22799999999999798
947,6d bot 5s bot,4c bot Js mid,KdKhAh-AdAc-,KdKhAh-AdAc-6d5s,KdKhAh-AdAcJs-6d5s4c,2d 6d 5s ,Qd 4c Js ,0.0,0.0,23.0,0.0,25.0,0.0,23.0,0.0,25.0,23.0,11.0,6d bot 5s bot,0.0,Qd mid 4c bot,0.018000000000000682
948,3c bot 3h bot,Qd mid 5h bot,KdKhAh-AdAc-,KdKhAh-AdAc-3c3h,KdKhAh-AdAcQd-3c3h5h,3c Jc 3h ,Qd 5h 7h ,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,3c bot 3h bot,0.0,Qd mid 5h bot,0.0
949,Jd mid 7s bot,9c bot 5h bot,KdKhAh-AdAc-,KdKhAh-AdAcJd-7s,KdKhAh-AdAcJd-7s9c5h,Jd 2s 7s ,9c 5h Qh ,23.0,0.0,25.0,25.0,0.0,23.0,23.0,23.0,0.0,23.0,16.0,2s bot 7s bot,2.1839999999999993,9c bot 5h bot,0.0
950,Td bot Qd bot,5h mid Js bot,KdKhAh-AdAc-,KdKhAh-AdAc-TdQd,KdKhAh-AdAc5h-TdQdJs,Td Qd 6h ,8c 5h Js ,25.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,7.0,Td bot Qd bot,0.0,8c bot Js bot,1.3343333333333334
951,5h bot 8h bot,3d mid 6d bot,KdKhAh-AdAc-,KdKhAh-AdAc-5h8h,KdKhAh-AdAc3d-5h8h6d,5h 8h 9s ,3d 6d Qh ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,4.0,5h bot 8h bot,0.0,6d mid Qh bot,0.6783333333333328
952,5c bot 9c bot,Jd mid 3h mid,KdKhAh-AdAc-,KdKhAh-AdAc-5c9c,KdKhAh-AdAcJd3h-5c9c,5c 9c 4h ,Jd 3h As ,27.0,25.0,25.0,27.0,0.0,0.0,27.0,25.0,0.0,23.0,17.0,5c bot 9c bot,0.0,Jd mid 3h mid,0.0
953,4c bot Js mid,3d bot 5c bot,KdKhAh-AdAc-,KdKhAh-AdAcJs-4c,KdKhAh-AdAcJs-4c3d5c,2d 4c Js ,3d 5c 8s ,0.0,23.0,0.0,25.0,23.0,25.0,0.0,0.0,0.0,0.0,9.0,2d bot 4c bot,1.3106666666666662,3d bot 5c bot,0.0
954,Jc bot Ks mid,6c mid 8s bot,KdKhAh-AdAc-,KdKhAh-AdAcKs-Jc,KdKhAh-AdAcKs6c-Jc8s,6d Jc Ks ,6c 8s As ,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,23.0,23.0,9.0,6d bot Ks mid,0.5526666666666671,6c bot 8s mid,0.484
955,8c bot Jc bot,9d bot Ts bot,KdKhAh-AdAc-,KdKhAh-AdAc-8cJc,KdKhAh-AdAc-8cJc9dTs,3d 8c Jc ,9d 7s Ts ,0.0,25.0,27.0,27.0,25.0,0.0,0.0,0.0,25.0,27.0,15.0,8c bot Jc bot,0.0,9d bot Ts bot,0.0
956,5d bot 7d bot,9c mid 6s bot,KdKhAh-AdAc-,KdKhAh-AdAc-5d7d,KdKhAh-AdAc9c-5d7d6s,5d 7d Ts ,3c 9c 6s ,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,4.0,5d bot 7d bot,0.0,9c mid 6s bot,0.0
957,Qd bot 7c bot,3d mid 7d bot,KdKhAh-AdAc-,KdKhAh-AdAc-Qd7c,KdKhAh-AdAc3d-Qd7c7d,Qd 7c As ,3d 7d 3h ,23.0,23.0,23.0,23.0,23.0,29.0,0.0,23.0,23.0,0.0,19.0,Qd mid 7c bot,0.3606666666666669,3d mid 7d bot,0.0
958,3c bot 3s bot,6d bot 4s mid,KdKhAh-AdAc-,KdKhAh-AdAc-3c3s,KdKhAh-AdAc4s-3c3s6d,3c 3s 9s ,6d 4s 8s ,23.0,23.0,23.0,29.0,23.0,0.0,0.0,0.0,29.0,23.0,17.0,3c bot 3s bot,0.0,6d mid 8s bot,0.33699999999999974
959,2d bot 4h bot,3d mid 4s bot,KdKhAh-AdAc-,KdKhAh-AdAc-2d4h,KdKhAh-AdAc3d-2d4h4s,2d Tc 4h ,3d 8h 4s ,23.0,23.0,23.0,0.0,23.0,23.0,0.0,23.0,23.0,23.0,18.0,2d bot 4h bot,0.0,3d mid 4s bot,0.0
960,8c bot Ts bot,Tc bot 2s mid,KdKhAh-AdAc-,KdKhAh-AdAc-8cTs,KdKhAh-AdAc2s-8cTsTc,2d 8c Ts ,3c Tc 2s ,23.0,29.0,23.0,23.0,23.0,23.0,23.0,29.0,23.0,0.0,21.0,8c bot Ts bot,0.0,3c mid Tc bot,0.045666666666665634
961,8d bot 8h bot,9c bot Jh mid,KdKhAh-AdAc-,KdKhAh-AdAc-8d8h,KdKhAh-AdAcJh-8d8h9c,8d 8h As ,9c Jh 5s ,23.0,23.0,23.0,23.0,23.0,23.0,0.0,23.0,23.0,0.0,18.0,8d bot 8h bot,0.0,Jh bot 5s mid,0.21799999999999997
962,3h bot 4h bot,7c mid Jh bot,KdKhAh-AdAc-,KdKhAh-AdAc-3h4h,KdKhAh-AdAc7c-3h4hJh,3h 4h Qh ,7c Jh Ks ,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27.0,0.0,0.0,5.0,3h bot 4h bot,0.0,Jh bot Ks mid,0.2413333333333334
963,3c bot 9s bot,7d mid Ts mid,KdKhAh-AdAc-,KdKhAh-AdAc-3c9s,KdKhAh-AdAc7dTs-3c9s,3c 4c 9s ,7d 8d Ts ,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,23.0,8.0,3c bot 4c bot,2.7826666666666675,7d bot Ts mid,0.7830000000000004
964,5c bot Ts mid,Jd mid Qd mid,KdKhAh-AdAc-,KdKhAh-AdAcTs-5c,KdKhAh-AdAcTsJdQd-5c,5c Qc Ts ,Jd Qd As ,29.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,12.0,5c bot Qc bot,1.9886666666666653,Jd bot Qd bot,1.7453333333333338
965,7h bot 9h bot,Jd mid 7s bot,KdKhAh-AdAc-,KdKhAh-AdAc-7h9h,KdKhAh-AdAcJd-7h9h7s,Jc 7h 9h ,Td Jd 7s ,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,7h bot 9h bot,0.0,Td mid 7s bot,0.09733333333333505
966,7h bot 4s bot,6h bot 3s mid,KdKhAh-AdAc-,KdKhAh-AdAc-7h4s,KdKhAh-AdAc3s-7h4s6h,7h 4s As ,6h Th 3s ,0.0,0.0,23.0,23.0,25.0,23.0,23.0,25.0,0.0,0.0,14.0,7h bot 4s bot,0.0,6h bot 3s bot,0.7989999999999995
967,2h bot 3h bot,5s bot Qs mid,KdKhAh-AdAc-,KdKhAh-AdAc-2h3h,KdKhAh-AdAcQs-2h3h5s,2h 3h Th ,7d 5s Qs ,0.0,23.0,23.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,9.0,2h bot 3h bot,0.0,7d mid 5s bot,0.06133333333333191
968,4h bot 4s bot,4d bot 4c bot,KdKhAh-AdAc-,KdKhAh-AdAc-4h4s,KdKhAh-AdAc-4h4s4d4c,8c 4h 4s ,4d 4c 8h ,35.0,33.0,33.0,33.0,33.0,33.0,33.0,35.0,33.0,33.0,33.0,4h bot 4s bot,0.0,4d bot 4c bot,0.0
969,2c bot 9c bot,2s bot 8s mid,KdKhAh-AdAc-,KdKhAh-AdAc-2c9c,KdKhAh-AdAc8s-2c9c2s,2c 9c Qh ,8d 2s 8s ,29.0,23.0,29.0,23.0,23.0,23.0,23.0,23.0,0.0,23.0,21.0,2c bot 9c bot,0.0,8d mid 2s bot,0.0
970,8h bot Qh bot,4h mid Th bot,KdKhAh-AdAc-,KdKhAh-AdAc-8hQh,KdKhAh-AdAc4h-8hQhTh,8h Qh As ,4h Th 7s ,27.0,27.0,38.0,0.0,23.0,0.0,0.0,27.0,27.0,0.0,16.0,8h bot Qh bot,0.0,4h bot Th bot,6.466333333333333
971,4c bot 2h bot,2c bot 7h mid,KdKhAh-AdAc-,KdKhAh-AdAc-4c2h,KdKhAh-AdAc7h-4c2h2c,4c Kc 2h ,2c 7h As ,0.0,23.0,23.0,23.0,23.0,29.0,23.0,0.0,23.0,29.0,19.0,4c bot 2h bot,0.0,2c bot 7h mid,0.0
972,8h bot Th bot,9d mid Jh bot,KdKhAh-AdAc-,KdKhAh-AdAc-8hTh,KdKhAh-AdAc9d-8hThJh,Qd 8h Th ,9d Jh 4s ,27.0,0.0,27.0,27.0,0.0,0.0,23.0,0.0,27.0,38.0,16.0,8h bot Th bot,0.0,9d bot Jh bot,4.686666666666667
973,4d bot 6s bot,7d bot 8d mid,KdKhAh-AdAc-,KdKhAh-AdAc-4d6s,KdKhAh-AdAc8d-4d6s7d,4d 9d 6s ,7d 8d Qd ,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,4.0,4d bot 6s bot,0.0,7d bot 8d bot,1.1993333333333336
974,3d mid Tc bot,7h bot Th bot,KdKhAh-AdAc-,KdKhAh-AdAc3d-Tc,KdKhAh-AdAc3d-Tc7hTh,3d Tc As ,8c 7h Th ,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,23.0,18.0,3d mid Tc bot,0.0,8c bot Th bot,0.16933333333333422
975,7h bot Qh bot,6s mid 7s bot,KdKhAh-AdAc-,KdKhAh-AdAc-7hQh,KdKhAh-AdAc6s-7hQh7s,Jc 7h Qh ,8c 6s 7s ,23.0,23.0,0.0,23.0,23.0,23.0,23.0,23.0,0.0,23.0,18.0,7h bot Qh bot,0.0,8c mid 7s bot,0.08966666666666612
976,7h bot 7s bot,5c mid 2s bot,KdKhAh-AdAc-,KdKhAh-AdAc-7h7s,KdKhAh-AdAc5c-7h7s2s,3h 7h 7s ,9d 5c 2s ,33.0,29.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,23.0,13.0,7h bot 7s bot,0.0,9d bot 5c mid,0.10433333333333294
977,5c bot 5s bot,6c mid Qh mid,KdKhAh-AdAc-,KdKhAh-AdAc-5c5s,KdKhAh-AdAc6cQh-5c5s,5c Jh 5s ,6c Qh 4s ,23.0,0.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,11.0,5c bot 5s bot,0.0,Qh mid 4s bot,1.869666666666669
978,9d bot Td bot,3d bot Qd bot,KdKhAh-AdAc-,KdKhAh-AdAc-9dTd,KdKhAh-AdAc-9dTd3dQd,9d Td Jc ,3d Qd 6h ,27.0,27.0,0.0,0.0,0.0,27.0,0.0,29.0,0.0,29.0,13.0,9d bot Td bot,0.0,3d bot Qd bot,0.0
979,5c bot 6h bot,7c bot 9c mid,KdKhAh-AdAc-,KdKhAh-AdAc-5c6h,KdKhAh-AdAc9c-5c6h7c,3c 5c 6h ,7c 9c 3h ,25.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,23.0,0.0,9.0,3c bot 5c bot,0.9046666666666674,7c bot 9c mid,0.0
980,8h bot 9s bot,Td mid 7h bot,KdKhAh-AdAc-,KdKhAh-AdAc-8h9s,KdKhAh-AdAcTd-8h9s7h,6c 8h 9s ,Td 7h Qh ,23.0,0.0,25.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,11.0,8h bot 9s bot,0.0,Td bot 7h bot,6.563999999999998
981,2d bot 6d bot,Qh bot Qs bot,KdKhAh-AdAc-,KdKhAh-AdAc-2d6d,KdKhAh-AdAc-2d6dQhQs,2d 6d Tc ,Qh Ts Qs ,0.0,23.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,23.0,13.0,2d bot 6d bot,0.0,Qh bot Qs bot,0.0
982,6d bot 6h bot,9c mid 4s bot,KdKhAh-AdAc-,KdKhAh-AdAc-6d6h,KdKhAh-AdAc9c-6d6h4s,6d 6c 6h ,9c 8h 4s ,23.0,23.0,23.0,23.0,23.0,23.0,23.0,29.0,23.0,23.0,23.0,6d bot 6c bot,0.0,8h mid 4s bot,0.028999999999999915
983,6d bot 3h mid,8h bot 2s mid,KdKhAh-AdAc-,KdKhAh-AdAc3h-6d,KdKhAh-AdAc3h2s-6d8h,6d 3h Ts ,8h 2s Qs ,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,4.0,6d bot 3h bot,1.138,8h bot Qs mid,0.009666666666667822
984,9c bot Qs bot,9d bot Jd mid,KdKhAh-AdAc-,KdKhAh-AdAc-9cQs,KdKhAh-AdAcJd-9cQs9d,9c 6h Qs ,9d Jd 8c ,0.0,23.0,23.0,23.0,23.0,0.0,23.0,29.0,23.0,23.0,19.0,9c bot 6h bot,0.2673333333333332,9d bot 8c mid,0.021999999999998465
985,2h bot Qh bot,9d mid Qd bot,KdKhAh-AdAc-,KdKhAh-AdAc-2hQh,KdKhAh-AdAc9d-2hQhQd,Tc 2h Qh ,9d Qd 5c ,23.0,23.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,20.0,2h bot Qh bot,0.0,9d mid Qd bot,0.0
986,6h bot Jh mid,2d mid 8h bot,KdKhAh-AdAc-,KdKhAh-AdAcJh-6h,KdKhAh-AdAcJh2d-6h8h,3h 6h Jh ,2d 9c 8h ,25.0,0.0,0.0,0.0,23.0,38.0,23.0,0.0,0.0,25.0,13.0,3h bot 6h bot,2.138,9c bot 8h bot,2.7189999999999994
987,5h bot 6h bot,5d bot 3h mid,KdKhAh-AdAc-,KdKhAh-AdAc-5h6h,KdKhAh-AdAc3h-5h6h5d,4d 5h 6h ,5d 7c 3h ,23.0,0.0,23.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,18.0,5h bot 6h bot,0.0,5d bot 7c mid,0.02400000000000091
988,2d bot Tc bot,5h mid 9h mid,KdKhAh-AdAc-,KdKhAh-AdAc-2dTc,KdKhAh-AdAc5h9h-2dTc,2d Tc Qs ,6c 5h 9h ,23.0,0.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,23.0,11.0,Tc bot Qs bot,1.0346666666666664,6c bot 5h mid,1.0053333333333327
